id,instance,goal,result,duration,correct_result,verdict,steps_obtained
3130,exp_acyclic_indvary3_step6_batch_yyy03.pl,e5,no,0.07,no,corr,0
3131,exp_acyclic_indvary3_step6_batch_yyy04.pl,v7,no,0.14,no,corr,0
3132,exp_acyclic_indvary3_step6_batch_yyy04.pl,q6,no,0.08,no,corr,0
3133,exp_acyclic_indvary3_step6_batch_yyy04.pl,d3,no,0.07,no,corr,0
3134,exp_acyclic_indvary3_step6_batch_yyy04.pl,y2,no,0.08,no,corr,0
3135,exp_acyclic_indvary3_step6_batch_yyy04.pl,y5,no,0.09,no,corr,0
3136,exp_acyclic_indvary3_step6_batch_yyy04.pl,s2,no,471.09,no,corr,11
3137,exp_acyclic_indvary3_step6_batch_yyy04.pl,a5,no,0.06,no,corr,0
3138,exp_acyclic_indvary3_step6_batch_yyy04.pl,e2,yes,0.07,yes,corr,0
3139,exp_acyclic_indvary3_step6_batch_yyy04.pl,d1,yes,0.08,yes,corr,0
3140,exp_acyclic_indvary3_step6_batch_yyy04.pl,u2,no,0.06,no,corr,0
3141,exp_acyclic_indvary3_step6_batch_yyy05.pl,d5,no,0.12,no,corr,0
3142,exp_acyclic_indvary3_step6_batch_yyy05.pl,e1,yes,0.06,yes,corr,0
3143,exp_acyclic_indvary3_step6_batch_yyy05.pl,b4,no,0.06,no,corr,0
3144,exp_acyclic_indvary3_step6_batch_yyy05.pl,x7,no,0.05,no,corr,0
3145,exp_acyclic_indvary3_step6_batch_yyy05.pl,d2,yes,0.09,yes,corr,0
3146,exp_acyclic_indvary3_step6_batch_yyy05.pl,p2,no,0.08,no,corr,0
3147,exp_acyclic_indvary3_step6_batch_yyy05.pl,a3,yes,0.09,yes,corr,0
3148,exp_acyclic_indvary3_step6_batch_yyy05.pl,q3,no,30.45,no,corr,10
3149,exp_acyclic_indvary3_step6_batch_yyy05.pl,a1,no,0.07,no,corr,1
3150,exp_acyclic_indvary3_step6_batch_yyy05.pl,e2,yes,0.07,yes,corr,0
3151,exp_acyclic_indvary3_step6_batch_yyy06.pl,y4,no,0.14,no,corr,0
3152,exp_acyclic_indvary3_step6_batch_yyy06.pl,u7,no,0.06,no,corr,0
3153,exp_acyclic_indvary3_step6_batch_yyy06.pl,c5,no,0.07,no,corr,0
3154,exp_acyclic_indvary3_step6_batch_yyy06.pl,r5,no,0.07,no,corr,0
3155,exp_acyclic_indvary3_step6_batch_yyy06.pl,f3,no,0.06,no,corr,0
3156,exp_acyclic_indvary3_step6_batch_yyy06.pl,s6,no,0.07,no,corr,0
3157,exp_acyclic_indvary3_step6_batch_yyy06.pl,u2,no,0.41,no,corr,4
3158,exp_acyclic_indvary3_step6_batch_yyy06.pl,a2,yes,0.2,yes,corr,2
3159,exp_acyclic_indvary3_step6_batch_yyy06.pl,v1,no,2.23,no,corr,7
3160,exp_acyclic_indvary3_step6_batch_yyy06.pl,p3,no,0.69,no,corr,3
3161,exp_acyclic_indvary3_step6_batch_yyy07.pl,t4,no,0.19,no,corr,0
3162,exp_acyclic_indvary3_step6_batch_yyy07.pl,s4,no,0.05,no,corr,0
3163,exp_acyclic_indvary3_step6_batch_yyy07.pl,u1,no,0.06,no,corr,0
3164,exp_acyclic_indvary3_step6_batch_yyy07.pl,w5,no,0.06,no,corr,0
3165,exp_acyclic_indvary3_step6_batch_yyy07.pl,z1,no,0.08,no,corr,1
3166,exp_acyclic_indvary3_step6_batch_yyy07.pl,t7,no,0.05,no,corr,0
3167,exp_acyclic_indvary3_step6_batch_yyy07.pl,q3,no,0.24,no,corr,5
3168,exp_acyclic_indvary3_step6_batch_yyy07.pl,r2,no,0.07,no,corr,0
3169,exp_acyclic_indvary3_step6_batch_yyy07.pl,t1,no,0.34,no,corr,2
3170,exp_acyclic_indvary3_step6_batch_yyy07.pl,w3,no,0.05,no,corr,0
3171,exp_acyclic_indvary3_step6_batch_yyy08.pl,w5,no,0.14,no,corr,0
3172,exp_acyclic_indvary3_step6_batch_yyy08.pl,x2,no,0.12,no,corr,2
3173,exp_acyclic_indvary3_step6_batch_yyy08.pl,s7,no,0.06,no,corr,0
3174,exp_acyclic_indvary3_step6_batch_yyy08.pl,p7,no,0.06,no,corr,0
3175,exp_acyclic_indvary3_step6_batch_yyy08.pl,d4,no,0.07,no,corr,0
3176,exp_acyclic_indvary3_step6_batch_yyy08.pl,r6,no,0.05,no,corr,0
3177,exp_acyclic_indvary3_step6_batch_yyy08.pl,f1,yes,0.04,yes,corr,0
3178,exp_acyclic_indvary3_step6_batch_yyy08.pl,c5,no,0.05,no,corr,0
3179,exp_acyclic_indvary3_step6_batch_yyy08.pl,c2,yes,0.38,yes,corr,3
3180,exp_acyclic_indvary3_step6_batch_yyy08.pl,b1,yes,0.07,yes,corr,0
3181,exp_acyclic_indvary3_step6_batch_yyy09.pl,u5,no,0.14,no,corr,0
3182,exp_acyclic_indvary3_step6_batch_yyy09.pl,t5,no,0.07,no,corr,0
3183,exp_acyclic_indvary3_step6_batch_yyy09.pl,u1,no,0.06,no,corr,0
3184,exp_acyclic_indvary3_step6_batch_yyy09.pl,t6,no,0.08,no,corr,0
3185,exp_acyclic_indvary3_step6_batch_yyy09.pl,x7,no,0.06,no,corr,0
3186,exp_acyclic_indvary3_step6_batch_yyy09.pl,c1,no,3.28,no,corr,7
3187,exp_acyclic_indvary3_step6_batch_yyy09.pl,a1,yes,0.13,yes,corr,2
3188,exp_acyclic_indvary3_step6_batch_yyy09.pl,u2,no,5.05,no,corr,7
3189,exp_acyclic_indvary3_step6_batch_yyy09.pl,w4,no,0.08,no,corr,0
3190,exp_acyclic_indvary3_step6_batch_yyy09.pl,f3,no,0.07,no,corr,0
3191,exp_acyclic_indvary3_step6_batch_yyy10.pl,w7,no,0.12,no,corr,0
3192,exp_acyclic_indvary3_step6_batch_yyy10.pl,p7,no,0.06,no,corr,0
3193,exp_acyclic_indvary3_step6_batch_yyy10.pl,e5,no,0.07,no,corr,0
3194,exp_acyclic_indvary3_step6_batch_yyy10.pl,a5,no,0.06,no,corr,0
3195,exp_acyclic_indvary3_step6_batch_yyy10.pl,w6,no,0.05,no,corr,0
3196,exp_acyclic_indvary3_step6_batch_yyy10.pl,z4,no,0.07,no,corr,0
3197,exp_acyclic_indvary3_step6_batch_yyy10.pl,w1,no,0.09,no,corr,0
3198,exp_acyclic_indvary3_step6_batch_yyy10.pl,v3,no,0.08,no,corr,1
3199,exp_acyclic_indvary3_step6_batch_yyy10.pl,q1,no,0.72,no,corr,3
3200,exp_acyclic_indvary3_step6_batch_yyy10.pl,p6,no,0.07,no,corr,0
3201,exp_acyclic_indvary3_step7_batch_yyy01.pl,y4,no,0.15,no,corr,0
3202,exp_acyclic_indvary3_step7_batch_yyy01.pl,x2,no,0.05,no,corr,0
3203,exp_acyclic_indvary3_step7_batch_yyy01.pl,x5,no,0.05,no,corr,0
3204,exp_acyclic_indvary3_step7_batch_yyy01.pl,a3,yes,0.05,yes,corr,0
3205,exp_acyclic_indvary3_step7_batch_yyy01.pl,r2,no,0.08,no,corr,0
3206,exp_acyclic_indvary3_step7_batch_yyy01.pl,q1,no,0.07,no,corr,0
3207,exp_acyclic_indvary3_step7_batch_yyy01.pl,q2,no,3.01,no,corr,7
3208,exp_acyclic_indvary3_step7_batch_yyy01.pl,c5,no,0.07,no,corr,0
3209,exp_acyclic_indvary3_step7_batch_yyy01.pl,c2,yes,1.11,yes,corr,5
3210,exp_acyclic_indvary3_step7_batch_yyy01.pl,b1,no,2.74,no,corr,7
3211,exp_acyclic_indvary3_step7_batch_yyy02.pl,c4,no,0.15,no,corr,0
3212,exp_acyclic_indvary3_step7_batch_yyy02.pl,x3,no,0.07,no,corr,0
3213,exp_acyclic_indvary3_step7_batch_yyy02.pl,w5,no,0.06,no,corr,0
3214,exp_acyclic_indvary3_step7_batch_yyy02.pl,b4,no,0.08,no,corr,0
3215,exp_acyclic_indvary3_step7_batch_yyy02.pl,c1,yes,0.48,yes,corr,3
3216,exp_acyclic_indvary3_step7_batch_yyy02.pl,r1,no,0.06,no,corr,0
3217,exp_acyclic_indvary3_step7_batch_yyy02.pl,s2,no,0.05,no,corr,0
3218,exp_acyclic_indvary3_step7_batch_yyy02.pl,c5,no,0.06,no,corr,0
3219,exp_acyclic_indvary3_step7_batch_yyy02.pl,x6,no,0.07,no,corr,0
3220,exp_acyclic_indvary3_step7_batch_yyy02.pl,x1,no,0.07,no,corr,0
3221,exp_acyclic_indvary3_step7_batch_yyy03.pl,v2,no,0.19,no,corr,1
3222,exp_acyclic_indvary3_step7_batch_yyy03.pl,p7,no,0.07,no,corr,0
3223,exp_acyclic_indvary3_step7_batch_yyy03.pl,v5,no,0.07,no,corr,0
3224,exp_acyclic_indvary3_step7_batch_yyy03.pl,b4,no,0.09,no,corr,0
3225,exp_acyclic_indvary3_step7_batch_yyy03.pl,w1,no,0.13,no,corr,2
3226,exp_acyclic_indvary3_step7_batch_yyy03.pl,t2,no,0.08,no,corr,0
3227,exp_acyclic_indvary3_step7_batch_yyy03.pl,s4,no,0.06,no,corr,0
3228,exp_acyclic_indvary3_step7_batch_yyy03.pl,v7,no,0.05,no,corr,0
3229,exp_acyclic_indvary3_step7_batch_yyy03.pl,r7,no,0.07,no,corr,0
3230,exp_acyclic_indvary3_step7_batch_yyy03.pl,b6,no,0.07,no,corr,0
3231,exp_acyclic_indvary3_step7_batch_yyy04.pl,s4,no,0.13,no,corr,0
3232,exp_acyclic_indvary3_step7_batch_yyy04.pl,a5,no,0.05,no,corr,0
3233,exp_acyclic_indvary3_step7_batch_yyy04.pl,r5,no,0.06,no,corr,0
3234,exp_acyclic_indvary3_step7_batch_yyy04.pl,w4,no,0.05,no,corr,0
3235,exp_acyclic_indvary3_step7_batch_yyy04.pl,c1,yes,0.38,yes,corr,3
3236,exp_acyclic_indvary3_step7_batch_yyy04.pl,z3,no,7.65,no,corr,7
3237,exp_acyclic_indvary3_step7_batch_yyy04.pl,b6,no,0.07,no,corr,0
3238,exp_acyclic_indvary3_step7_batch_yyy04.pl,y5,no,0.05,no,corr,0
3239,exp_acyclic_indvary3_step7_batch_yyy04.pl,v6,no,0.06,no,corr,0
3240,exp_acyclic_indvary3_step7_batch_yyy04.pl,f1,yes,0.07,yes,corr,0
3241,exp_acyclic_indvary3_step7_batch_yyy05.pl,d5,no,0.13,no,corr,0
3242,exp_acyclic_indvary3_step7_batch_yyy05.pl,s3,no,0.07,no,corr,0
3243,exp_acyclic_indvary3_step7_batch_yyy05.pl,x3,no,0.83,no,corr,3
3244,exp_acyclic_indvary3_step7_batch_yyy05.pl,d3,no,0.07,no,corr,0
3245,exp_acyclic_indvary3_step7_batch_yyy05.pl,a4,no,0.07,no,corr,0
3246,exp_acyclic_indvary3_step7_batch_yyy05.pl,x5,no,0.07,no,corr,0
3247,exp_acyclic_indvary3_step7_batch_yyy05.pl,r3,no,0.08,no,corr,0
3248,exp_acyclic_indvary3_step7_batch_yyy05.pl,q6,no,0.06,no,corr,0
3249,exp_acyclic_indvary3_step7_batch_yyy05.pl,z5,no,0.05,no,corr,0
3250,exp_acyclic_indvary3_step7_batch_yyy05.pl,v2,no,0.05,no,corr,0
3251,exp_acyclic_indvary3_step7_batch_yyy06.pl,z1,no,0.14,no,corr,0
3252,exp_acyclic_indvary3_step7_batch_yyy06.pl,r1,no,0.09,no,corr,1
3253,exp_acyclic_indvary3_step7_batch_yyy06.pl,z3,no,0.07,no,corr,0
3254,exp_acyclic_indvary3_step7_batch_yyy06.pl,b4,no,0.07,no,corr,0
3255,exp_acyclic_indvary3_step7_batch_yyy06.pl,t3,no,0.17,no,corr,3
3256,exp_acyclic_indvary3_step7_batch_yyy06.pl,q3,no,0.09,no,corr,0
3257,exp_acyclic_indvary3_step7_batch_yyy06.pl,x6,no,0.09,no,corr,0
3258,exp_acyclic_indvary3_step7_batch_yyy06.pl,e2,yes,0.08,yes,corr,0
3259,exp_acyclic_indvary3_step7_batch_yyy06.pl,d1,yes,0.06,yes,corr,0
3260,exp_acyclic_indvary3_step7_batch_yyy06.pl,t1,no,0.05,no,corr,0
3261,exp_acyclic_indvary3_step7_batch_yyy07.pl,u5,no,0.12,no,corr,0
3262,exp_acyclic_indvary3_step7_batch_yyy07.pl,t4,no,0.06,no,corr,0
3263,exp_acyclic_indvary3_step7_batch_yyy07.pl,a6,no,0.05,no,corr,0
3264,exp_acyclic_indvary3_step7_batch_yyy07.pl,e1,yes,0.09,yes,corr,2
3265,exp_acyclic_indvary3_step7_batch_yyy07.pl,z1,no,0.09,no,corr,1
3266,exp_acyclic_indvary3_step7_batch_yyy07.pl,r4,no,0.07,no,corr,0
3267,exp_acyclic_indvary3_step7_batch_yyy07.pl,q7,no,0.06,no,corr,0
3268,exp_acyclic_indvary3_step7_batch_yyy07.pl,w3,no,0.38,no,corr,2
3269,exp_acyclic_indvary3_step7_batch_yyy07.pl,z4,no,0.07,no,corr,0
3270,exp_acyclic_indvary3_step7_batch_yyy07.pl,e4,no,0.08,no,corr,0
3271,exp_acyclic_indvary3_step7_batch_yyy08.pl,t4,no,0.19,no,corr,0
3272,exp_acyclic_indvary3_step7_batch_yyy08.pl,v2,no,0.07,no,corr,0
3273,exp_acyclic_indvary3_step7_batch_yyy08.pl,w2,no,0.08,no,corr,0
3274,exp_acyclic_indvary3_step7_batch_yyy08.pl,z4,no,0.07,no,corr,0
3275,exp_acyclic_indvary3_step7_batch_yyy08.pl,y6,no,0.05,no,corr,0
3276,exp_acyclic_indvary3_step7_batch_yyy08.pl,a2,no,0.09,no,corr,2
3277,exp_acyclic_indvary3_step7_batch_yyy08.pl,z1,no,0.07,no,corr,0
3278,exp_acyclic_indvary3_step7_batch_yyy08.pl,c2,no,0.1,no,corr,1
3279,exp_acyclic_indvary3_step7_batch_yyy08.pl,r3,no,0.06,no,corr,0
3280,exp_acyclic_indvary3_step7_batch_yyy08.pl,d1,yes,0.16,yes,corr,2
3281,exp_acyclic_indvary3_step7_batch_yyy09.pl,u6,no,0.18,no,corr,0
3282,exp_acyclic_indvary3_step7_batch_yyy09.pl,v7,no,0.07,no,corr,0
3283,exp_acyclic_indvary3_step7_batch_yyy09.pl,p4,no,1.52,no,corr,5
3284,exp_acyclic_indvary3_step7_batch_yyy09.pl,p3,no,0.11,no,corr,2
3285,exp_acyclic_indvary3_step7_batch_yyy09.pl,d2,no,5.93,no,corr,7
3286,exp_acyclic_indvary3_step7_batch_yyy09.pl,r3,no,0.06,no,corr,0
3287,exp_acyclic_indvary3_step7_batch_yyy09.pl,w3,no,0.1,no,corr,1
3288,exp_acyclic_indvary3_step7_batch_yyy09.pl,q2,no,0.06,no,corr,0
3289,exp_acyclic_indvary3_step7_batch_yyy09.pl,t7,no,0.05,no,corr,0
3290,exp_acyclic_indvary3_step7_batch_yyy09.pl,b5,no,0.08,no,corr,0
3291,exp_acyclic_indvary3_step7_batch_yyy10.pl,c4,no,0.11,no,corr,0
3292,exp_acyclic_indvary3_step7_batch_yyy10.pl,x3,no,1.12,no,corr,4
3293,exp_acyclic_indvary3_step7_batch_yyy10.pl,s2,no,0.18,no,corr,3
3294,exp_acyclic_indvary3_step7_batch_yyy10.pl,f3,no,0.06,no,corr,0
3295,exp_acyclic_indvary3_step7_batch_yyy10.pl,t7,no,0.07,no,corr,0
3296,exp_acyclic_indvary3_step7_batch_yyy10.pl,q1,no,0.11,no,corr,2
3297,exp_acyclic_indvary3_step7_batch_yyy10.pl,y6,no,0.06,no,corr,0
3298,exp_acyclic_indvary3_step7_batch_yyy10.pl,a2,yes,0.05,yes,corr,0
3299,exp_acyclic_indvary3_step7_batch_yyy10.pl,s7,no,0.07,no,corr,0
3300,exp_acyclic_indvary3_step7_batch_yyy10.pl,b6,no,0.06,no,corr,0
3301,exp_acyclic_indvary3_step8_batch_yyy01.pl,v7,no,0.11,no,corr,0
3302,exp_acyclic_indvary3_step8_batch_yyy01.pl,u1,no,0.09,no,corr,1
3303,exp_acyclic_indvary3_step8_batch_yyy01.pl,t3,no,0.08,no,corr,0
3304,exp_acyclic_indvary3_step8_batch_yyy01.pl,s2,no,0.06,no,corr,0
3305,exp_acyclic_indvary3_step8_batch_yyy01.pl,r4,no,0.06,no,corr,0
3306,exp_acyclic_indvary3_step8_batch_yyy01.pl,r2,no,0.07,no,corr,0
3307,exp_acyclic_indvary3_step8_batch_yyy01.pl,p1,no,0.24,no,corr,3
3308,exp_acyclic_indvary3_step8_batch_yyy01.pl,f2,yes,1.53,yes,corr,5
3309,exp_acyclic_indvary3_step8_batch_yyy01.pl,v1,no,0.06,no,corr,0
3310,exp_acyclic_indvary3_step8_batch_yyy01.pl,p3,no,0.07,no,corr,0
3311,exp_acyclic_indvary3_step8_batch_yyy02.pl,a6,no,0.19,no,corr,0
3312,exp_acyclic_indvary3_step8_batch_yyy02.pl,q5,no,0.07,no,corr,0
3313,exp_acyclic_indvary3_step8_batch_yyy02.pl,z1,no,4.45,no,corr,7
3314,exp_acyclic_indvary3_step8_batch_yyy02.pl,w6,no,0.07,no,corr,0
3315,exp_acyclic_indvary3_step8_batch_yyy02.pl,p3,no,0.08,no,corr,0
3316,exp_acyclic_indvary3_step8_batch_yyy02.pl,y2,no,0.09,no,corr,0
3317,exp_acyclic_indvary3_step8_batch_yyy02.pl,y6,no,0.09,no,corr,0
3318,exp_acyclic_indvary3_step8_batch_yyy02.pl,q2,no,0.05,no,corr,0
3319,exp_acyclic_indvary3_step8_batch_yyy02.pl,t2,no,0.08,no,corr,0
3320,exp_acyclic_indvary3_step8_batch_yyy02.pl,z2,no,2.13,no,corr,5
3321,exp_acyclic_indvary3_step8_batch_yyy03.pl,d5,no,0.18,no,corr,0
3322,exp_acyclic_indvary3_step8_batch_yyy03.pl,z5,no,0.07,no,corr,0
3323,exp_acyclic_indvary3_step8_batch_yyy03.pl,p5,no,0.07,no,corr,0
3324,exp_acyclic_indvary3_step8_batch_yyy03.pl,q4,no,0.11,no,corr,1
3325,exp_acyclic_indvary3_step8_batch_yyy03.pl,p3,no,0.09,no,corr,1
3326,exp_acyclic_indvary3_step8_batch_yyy03.pl,f3,no,0.07,no,corr,0
3327,exp_acyclic_indvary3_step8_batch_yyy03.pl,r1,no,0.07,no,corr,0
3328,exp_acyclic_indvary3_step8_batch_yyy03.pl,p1,no,0.06,no,corr,0
3329,exp_acyclic_indvary3_step8_batch_yyy03.pl,z1,no,0.11,no,corr,2
3330,exp_acyclic_indvary3_step8_batch_yyy03.pl,c5,no,0.05,no,corr,0
3331,exp_acyclic_indvary3_step8_batch_yyy04.pl,t5,no,0.15,no,corr,0
3332,exp_acyclic_indvary3_step8_batch_yyy04.pl,z5,no,0.06,no,corr,0
3333,exp_acyclic_indvary3_step8_batch_yyy04.pl,e5,no,0.06,no,corr,0
3334,exp_acyclic_indvary3_step8_batch_yyy04.pl,c5,no,0.05,no,corr,0
3335,exp_acyclic_indvary3_step8_batch_yyy04.pl,w1,no,0.06,no,corr,0
3336,exp_acyclic_indvary3_step8_batch_yyy04.pl,c6,no,0.07,no,corr,0
3337,exp_acyclic_indvary3_step8_batch_yyy04.pl,r7,no,0.05,no,corr,0
3338,exp_acyclic_indvary3_step8_batch_yyy04.pl,p1,no,0.07,no,corr,0
3339,exp_acyclic_indvary3_step8_batch_yyy04.pl,a6,no,0.08,no,corr,0
3340,exp_acyclic_indvary3_step8_batch_yyy04.pl,s4,no,0.08,no,corr,0
3341,exp_acyclic_indvary3_step8_batch_yyy05.pl,w7,no,0.2,no,corr,0
3342,exp_acyclic_indvary3_step8_batch_yyy05.pl,d3,no,0.06,no,corr,0
3343,exp_acyclic_indvary3_step8_batch_yyy05.pl,v5,no,0.08,no,corr,0
3344,exp_acyclic_indvary3_step8_batch_yyy05.pl,c2,no,0.07,no,corr,1
3345,exp_acyclic_indvary3_step8_batch_yyy05.pl,r2,no,0.06,no,corr,0
3346,exp_acyclic_indvary3_step8_batch_yyy05.pl,r3,no,0.06,no,corr,0
3347,exp_acyclic_indvary3_step8_batch_yyy05.pl,e1,yes,0.12,yes,corr,2
3348,exp_acyclic_indvary3_step8_batch_yyy05.pl,q6,no,0.08,no,corr,0
3349,exp_acyclic_indvary3_step8_batch_yyy05.pl,a4,no,0.06,no,corr,0
3350,exp_acyclic_indvary3_step8_batch_yyy05.pl,x2,no,0.06,no,corr,0
3351,exp_acyclic_indvary3_step8_batch_yyy06.pl,a6,no,0.14,no,corr,0
3352,exp_acyclic_indvary3_step8_batch_yyy06.pl,v2,no,0.07,no,corr,0
3353,exp_acyclic_indvary3_step8_batch_yyy06.pl,p4,no,1.77,no,corr,4
3354,exp_acyclic_indvary3_step8_batch_yyy06.pl,y3,no,0.07,no,corr,0
3355,exp_acyclic_indvary3_step8_batch_yyy06.pl,q7,no,0.09,no,corr,0
3356,exp_acyclic_indvary3_step8_batch_yyy06.pl,p6,no,0.07,no,corr,0
3357,exp_acyclic_indvary3_step8_batch_yyy06.pl,t4,no,0.07,no,corr,0
3358,exp_acyclic_indvary3_step8_batch_yyy06.pl,t5,no,0.07,no,corr,0
3359,exp_acyclic_indvary3_step8_batch_yyy06.pl,s5,no,0.05,no,corr,0
3360,exp_acyclic_indvary3_step8_batch_yyy06.pl,b4,no,0.07,no,corr,0
3361,exp_acyclic_indvary3_step8_batch_yyy07.pl,p7,no,0.17,no,corr,0
3362,exp_acyclic_indvary3_step8_batch_yyy07.pl,v6,no,0.05,no,corr,0
3363,exp_acyclic_indvary3_step8_batch_yyy07.pl,f5,no,0.07,no,corr,0
3364,exp_acyclic_indvary3_step8_batch_yyy07.pl,y1,no,0.1,no,corr,0
3365,exp_acyclic_indvary3_step8_batch_yyy07.pl,w3,no,0.07,no,corr,0
3366,exp_acyclic_indvary3_step8_batch_yyy07.pl,p6,no,0.07,no,corr,0
3367,exp_acyclic_indvary3_step8_batch_yyy07.pl,b4,no,0.09,no,corr,0
3368,exp_acyclic_indvary3_step8_batch_yyy07.pl,t3,no,0.07,no,corr,0
3369,exp_acyclic_indvary3_step8_batch_yyy07.pl,e2,no,0.41,no,corr,3
3370,exp_acyclic_indvary3_step8_batch_yyy07.pl,r3,no,0.12,no,corr,2
3371,exp_acyclic_indvary3_step8_batch_yyy08.pl,y4,no,0.17,no,corr,0
3372,exp_acyclic_indvary3_step8_batch_yyy08.pl,u1,no,0.07,no,corr,0
3373,exp_acyclic_indvary3_step8_batch_yyy08.pl,x7,no,0.07,no,corr,0
3374,exp_acyclic_indvary3_step8_batch_yyy08.pl,a4,no,0.08,no,corr,0
3375,exp_acyclic_indvary3_step8_batch_yyy08.pl,a1,yes,0.29,yes,corr,5
3376,exp_acyclic_indvary3_step8_batch_yyy08.pl,r3,no,0.12,no,corr,2
3377,exp_acyclic_indvary3_step8_batch_yyy08.pl,z4,no,0.07,no,corr,0
3378,exp_acyclic_indvary3_step8_batch_yyy08.pl,y3,no,0.07,no,corr,0
3379,exp_acyclic_indvary3_step8_batch_yyy08.pl,u3,no,0.08,no,corr,0
3380,exp_acyclic_indvary3_step8_batch_yyy08.pl,v4,no,0.08,no,corr,0
3381,exp_acyclic_indvary3_step8_batch_yyy09.pl,u6,no,0.14,no,corr,0
3382,exp_acyclic_indvary3_step8_batch_yyy09.pl,a6,no,0.05,no,corr,0
3383,exp_acyclic_indvary3_step8_batch_yyy09.pl,w5,no,0.06,no,corr,0
3384,exp_acyclic_indvary3_step8_batch_yyy09.pl,c2,yes,0.08,yes,corr,0
3385,exp_acyclic_indvary3_step8_batch_yyy09.pl,z4,no,0.08,no,corr,0
3386,exp_acyclic_indvary3_step8_batch_yyy09.pl,t2,no,0.44,no,corr,2
3387,exp_acyclic_indvary3_step8_batch_yyy09.pl,p2,no,3.24,no,corr,7
3388,exp_acyclic_indvary3_step8_batch_yyy09.pl,u2,no,0.56,no,corr,5
3389,exp_acyclic_indvary3_step8_batch_yyy09.pl,z5,no,0.06,no,corr,0
3390,exp_acyclic_indvary3_step8_batch_yyy09.pl,q6,no,0.09,no,corr,0
3391,exp_acyclic_indvary3_step8_batch_yyy10.pl,b3,yes,0.79,yes,corr,4
3392,exp_acyclic_indvary3_step8_batch_yyy10.pl,p4,no,0.07,no,corr,1
3393,exp_acyclic_indvary3_step8_batch_yyy10.pl,u1,no,0.13,no,corr,2
3394,exp_acyclic_indvary3_step8_batch_yyy10.pl,b4,no,0.09,no,corr,0
3395,exp_acyclic_indvary3_step8_batch_yyy10.pl,t7,no,0.05,no,corr,0
3396,exp_acyclic_indvary3_step8_batch_yyy10.pl,z3,no,0.05,no,corr,0
3397,exp_acyclic_indvary3_step8_batch_yyy10.pl,s7,no,0.05,no,corr,0
3398,exp_acyclic_indvary3_step8_batch_yyy10.pl,d1,no,0.11,no,corr,2
3399,exp_acyclic_indvary3_step8_batch_yyy10.pl,w6,no,0.05,no,corr,0
3400,exp_acyclic_indvary3_step8_batch_yyy10.pl,f5,no,0.05,no,corr,0
3401,exp_cycles_depvary_step10_batch_yyy01.pl,u6,no,0.15,no,corr,0
3402,exp_cycles_depvary_step10_batch_yyy01.pl,b3,,600,no,TIMEOUT,16
3403,exp_cycles_depvary_step10_batch_yyy01.pl,v2,no,0.08,no,corr,0
3404,exp_cycles_depvary_step10_batch_yyy01.pl,s5,no,0.1,no,corr,0
3405,exp_cycles_depvary_step10_batch_yyy01.pl,r3,no,0.08,no,corr,0
3406,exp_cycles_depvary_step10_batch_yyy01.pl,f2,,600,yes,TIMEOUT,14
3407,exp_cycles_depvary_step10_batch_yyy01.pl,z4,,600,yes,TIMEOUT,11
3408,exp_cycles_depvary_step10_batch_yyy01.pl,y3,,600,yes,TIMEOUT,13
3409,exp_cycles_depvary_step10_batch_yyy01.pl,c1,,600,no,TIMEOUT,25
3410,exp_cycles_depvary_step10_batch_yyy01.pl,c6,,600,no,TIMEOUT,16
3411,exp_cycles_depvary_step10_batch_yyy02.pl,v2,no,0.14,no,corr,0
3412,exp_cycles_depvary_step10_batch_yyy02.pl,d3,,600,yes,TIMEOUT,16
3413,exp_cycles_depvary_step10_batch_yyy02.pl,z4,,600,yes,TIMEOUT,14
3414,exp_cycles_depvary_step10_batch_yyy02.pl,a3,,600,no,TIMEOUT,23
3415,exp_cycles_depvary_step10_batch_yyy02.pl,q1,,600,no,TIMEOUT,17
3416,exp_cycles_depvary_step10_batch_yyy02.pl,u6,no,0.09,no,corr,0
3417,exp_cycles_depvary_step10_batch_yyy02.pl,d5,yes,491.9,yes,corr,13
3418,exp_cycles_depvary_step10_batch_yyy02.pl,w2,yes,0.13,yes,corr,1
3419,exp_cycles_depvary_step10_batch_yyy02.pl,v6,no,0.08,no,corr,0
3420,exp_cycles_depvary_step10_batch_yyy02.pl,f1,yes,0.1,yes,corr,0
3421,exp_cycles_depvary_step10_batch_yyy03.pl,a6,,600,no,TIMEOUT,16
3422,exp_cycles_depvary_step10_batch_yyy03.pl,p4,,600,no,TIMEOUT,14
3423,exp_cycles_depvary_step10_batch_yyy03.pl,u1,no,0.09,no,corr,0
3424,exp_cycles_depvary_step10_batch_yyy03.pl,x2,yes,0.16,yes,corr,1
3425,exp_cycles_depvary_step10_batch_yyy03.pl,b5,yes,4.36,yes,corr,3
3426,exp_cycles_depvary_step10_batch_yyy03.pl,y2,yes,0.13,yes,corr,1
3427,exp_cycles_depvary_step10_batch_yyy03.pl,v4,no,0.11,no,corr,0
3428,exp_cycles_depvary_step10_batch_yyy03.pl,r4,no,0.08,no,corr,0
3429,exp_cycles_depvary_step10_batch_yyy03.pl,s7,no,0.11,no,corr,0
3430,exp_cycles_depvary_step10_batch_yyy03.pl,a1,,600,yes,TIMEOUT,11
3431,exp_cycles_depvary_step10_batch_yyy04.pl,z1,,600,no,TIMEOUT,14
